Subject,Catalog #,Type,Title,Facility,Days,Start,End,Building,Room
EDUC,223B,LEC,Mth/Sci/Tch Ed Prob,Tolman 5612,T,1300,1459,tolman,5612
EDUC,223B,LEC,Mth/Sci/Tch Ed Prob,Tolman 5612,T,1000,1159,tolman,5612
EDUC,223B,LEC,Mth/Sci/Tch Ed Prob,Tolman 2319,F,1300,1559,tolman,2319
EDUC,223B,LEC,Mth/Sci/Tch Ed Prob,Tolman 4531,M,1300,1459,tolman,4531
EDUC,223B,LEC,Mth/Sci/Tch Ed Prob,Tolman 4648,T,1500,1659,tolman,4648
EDUC,224B,SEM,Pdmps,Tolman 4635,W,1300,1559,tolman,4635
EDUC,224C,SEM,"Gender,Math,Science",Tolman 4635,T,1300,1459,tolman,4635
EDUC,231,LEC,Secondary Sch Instr,Tolman 4635,M,1400,1559,tolman,4635
EDUC,240A,LEC,Lang Study For Ed,Tolman 3515,T,1600,1859,tolman,3515
EDUC,241C,LEC,Narrative Learning,Tolman 2319,T,1300,1559,tolman,2319
EDUC,244B,LEC,Meth Tchg Engl,Tolman 3507A,W,1300,1659,tolman,3507A
EDUC,252B,SEM,Ethnogr Of Reading,Tolman 4529,W,1400,1659,tolman,4529
EDUC,257,SEM,Fdns Of Sport In Ed,Tolman 2319,M,930,1159,tolman,2319
EDUC,260A,LEC,Educ Admn & Policy,Tolman 3515,T,1300,1559,tolman,3515
EDUC,262B,LEC,Schsupv:Thery Pract,Tolman 3515,MW,1800,1929,tolman,3515
EDUC,262F,SEM,Org Pol & Teach Wk,Tolman 3515,MW,1930,2059,tolman,3515
EDUC,C265C,SEM,Race & Edu Policy,Tolman 3635,T,1200,1359,tolman,3635
EDUC,269B,LEC,Cit & Democ Rsch Gp,Tolman 5527,R,1600,1829,tolman,5527
EDUC,270B,SEM,Bear Center Seminar,Tolman 2515,T,1400,1559,tolman,2515
EDUC,271B,LEC,Intr Qual Rsch Mthd,Tolman 2326,R,1200,1459,tolman,2326
EDUC,272B,LEC,School Data Analys,Tolman 2515,S,900,1259,tolman,2515
EDUC,273B,SEM,Rsch Grp Policy Imp,Tolman 3515,R,900,1159,tolman,3515
EDUC,274A,LEC,Ed/Soc Sci Meas I,Tolman 3515,MW,1000,1159,tolman,3515
EDUC,275G,LEC,Hierarchical Models,Wurster 102,M,1000,1159,wurster,102
EDUC,275H,LEC,Multilevel Modeling,Tolman 2326,W,1400,1559,tolman,2326
EDUC,276A,SEM,Prog Evaluatin Intr,Tolman 2320,W,900,1159,tolman,2320
EDUC,280A,SEM,Proseminar,Tolman 5509,M,1300,1559,tolman,5509
EDUC,283F,SEM,Urban Education,Tolman 2320,T,1300,1559,tolman,2320
EDUC,283F,SEM,Urban Education,Tolman 2515,M,1600,1859,tolman,2515
EDUC,290A,SEM,Sp Topic Sem: Pome,Tolman 2326,T,1600,1759,tolman,2326
EDUC,290A,SEM,Sp Topic Sem: Pome,Tolman 2326,M,1000,1159,tolman,2326
EDUC,290A,SEM,Sp Topic Sem: Pome,Tolman 3635,W,1400,1659,tolman,3635
EDUC,290A,SEM,Sp Topic Sem: Pome,Tolman 4648,M,1200,1259,tolman,4648
EDUC,290B,SEM,Sp Topic Sem: Ellc,Tolman 5509,W,1600,1859,tolman,5509
EDUC,290B,SEM,Sp Topic Sem: Ellc,Tolman 2319,R,1700,1959,tolman,2319
EDUC,290B,SEM,Sp Topic Sem: Ellc,Tolman 2326,T,1300,1559,tolman,2326
EDUC,290B,SEM,Sp Topic Sem: Ellc,Tolman 2326,T,1300,1559,tolman,2326
EDUC,290B,SEM,Sp Topic Sem: Ellc,Tolman 3515,W,1400,1659,tolman,3515
EDUC,290B,SEM,Sp Topic Sem: Ellc,Tolman 5634,T,1300,1559,tolman,5634
EDUC,290B,SEM,Sp Topic Sem: Ellc,Tolman 5527,W,1300,1459,tolman,5527
EDUC,290B,SEM,Sp Topic Sem: Ellc,Tolman 5527,F,1200,1459,tolman,5527
EDUC,290B,SEM,Sp Topic Sem: Ellc,Tolman 5527,M,1300,1559,tolman,5527
EDUC,290B,SEM,Sp Topic Sem: Ellc,Tolman 5509,T,1300,1559,tolman,5509
EDUC,290B,SEM,Sp Topic Sem: Ellc,Tolman 5527,T,1300,1559,tolman,5527
EDUC,290C,SEM,Sp Topic Sem:Dcemst,Tolman 3507A,R,1300,1559,tolman,3507A
EDUC,290C,SEM,Sp Topic Sem:Dcemst,Tolman 4648,W,1300,1559,tolman,4648
EDUC,290C,SEM,Sp Topic Sem:Dcemst,Tolman 2326,W,1000,1259,tolman,2326
EDUC,290C,SEM,Sp Topic Sem:Dcemst,Tolman 5509,T,1600,1859,tolman,5509
EDUC,293A,LEC,Data Anly In Ed Res,Tolman 2515,TR,1000,1159,tolman,2515
EDUC,294A,SEM,Thesis Seminar:Pome,Tolman 2515,S,1330,1629,tolman,2515
EDUC,294B,SEM,Thesis Seminar-Ellc,Tolman 2515,T,1700,1959,tolman,2515
EDUC,294E,DIS,Thesis Seminar,Tolman 3507A,S,900,1659,tolman,3507A
EDUC,294E,DIS,Thesis Seminar,Tolman 3507A,F,1630,2159,tolman,3507A
EDUC,294E,DIS,Thesis Seminar,Tolman 3515,F,1630,2059,tolman,3515
EDUC,294E,DIS,Thesis Seminar,Tolman 3515,S,900,1659,tolman,3515
EDUC,298A,LEC,Group Study-Pome,Tolman 2515,F,1430,1629,tolman,2515
EDUC,298B,LEC,Group Study-Llsc,Tolman 5634,F,1000,1159,tolman,5634
EDUC,298B,LEC,Group Study-Llsc,Tolman 5527,T,900,1159,tolman,5527
EDUC,298B,LEC,Group Study-Llsc,Tolman 5634,T,1000,1159,tolman,5634
EDUC,298C,LEC,Group Study-Dcemst,Tolman 3507A,T,1500,1559,tolman,3507A
EDUC,375,SEM,Art Of Teaching,Tolman 3515,R,1600,1759,tolman,3515
EDUC,390C,LEC,Superv Teaching Dte,Tolman 2320,W,1630,1859,tolman,2320
EDUC,390C,LEC,Superv Teaching Dte,Tolman 2320,W,1630,1859,tolman,2320
EDUC,390D,LEC,Sup Teaching-Macsme,Tolman 4635,M,1200,1359,tolman,4635
EDUC,413A,LEC,Community Intern,Tolman 4607,T,900,1059,tolman,4607
EDUC,413C,LEC,School Intern,Tolman 4529,T,900,1059,tolman,4529
EDUC,413L,IND,Consulting Practice,Tolman 4607,T,1100,1159,tolman,4607
EDUC,413L,IND,Consulting Practice,Tolman 3507A,T,1300,1359,tolman,3507A
EDUC,413L,IND,Consulting Practice,Tolman 3507A,T,1600,1659,tolman,3507A
EDUC,460A,LEC,School Site Mgt. I,Tolman 2515,S,1800,2059,tolman,2515
EDUC,460A,LEC,School Site Mgt. I,Tolman 2515,S,1800,2059,tolman,2515
EECS,251A,LEC,Intro Dig Des Ic,Cory 521,MW,1400,1529,cory,521
EECS,251A,LEC,Intro Dig Des Ic,Cory 521,MW,1400,1529,cory,521
EECS,251LA,LAB,Intro Dig Des Ic As,Cory 125,R,1400,1659,cory,125
EECS,251LB,LAB,Dig Des Ic Fpga Lab,Cory 125,R,1100,1359,cory,125
EECS,251LB,LAB,Dig Des Ic Fpga Lab,Cory 125,R,1100,1359,cory,125
EECS,251LB,LAB,Dig Des Ic Fpga Lab,Cory 125,F,1100,1359,cory,125
EECS,251LB,LAB,Dig Des Ic Fpga Lab,Cory 125,F,1400,1659,cory,125
EGYPT,201A,LEC,Later Stages Egypt,Barrows 18,TR,1100,1229,barrows,18
ELENG,206A,LEC,Intro To Robotics,Cory 521,TR,930,1059,cory,521
ELENG,206A,LEC,Intro To Robotics,Cory 521,TR,930,1059,cory,521
ELENG,206A,LEC,Intro To Robotics,Cory 521,TR,930,1059,cory,521
ELENG,206A,LAB,Intro To Robotics,Cory 119,T,1400,1659,cory,119
ELENG,206A,LAB,Intro To Robotics,Cory 119,W,1100,1359,cory,119
ELENG,206A,LAB,Intro To Robotics,Cory 119,F,1100,1359,cory,119
ELENG,206A,LAB,Intro To Robotics,Cory 119,W,1400,1659,cory,119
ELENG,206A,DIS,Intro To Robotics,Etcheverry 3111,M,900,959,etcheverry,3111
ELENG,206A,DIS,Intro To Robotics,Etcheverry 3111,M,1000,1059,etcheverry,3111
ELENG,218A,LEC,Intro Optical Eng,Hearst Mining 310,MW,1700,1829,hearstmining,310
ELENG,218A,DIS,Intro Optical Eng,Dwinelle 182,W,1600,1659,dwinelle,182
ELENG,219A,LEC,Numerical Sim Mod,Cory 540AB,MW,1230,1429,cory,540AB
ELENG,C220A,LEC,Adv Contrl Sys I,Etcheverry 3106,TR,930,1059,etcheverry,3106
ELENG,C220A,DIS,Adv Contrl Sys I,Hearst Mining 310,W,1600,1659,hearstmining,310
ELENG,C220B,LEC,Exp Adv Ctrl Des I,Etcheverry 3106,TR,1100,1229,etcheverry,3106
ELENG,C220B,LAB,Exp Adv Ctrl Des I,Etcheverry 1171,T,1700,1759,etcheverry,1171
ELENG,C220B,LAB,Exp Adv Ctrl Des I,Etcheverry 2107,W,1300,1359,etcheverry,2107
ELENG,221A,LEC,Lin Syst Theory,Cory 521,TR,1230,1359,cory,521
ELENG,221A,REC,Lin Syst Theory,Dwinelle 243,W,1300,1359,dwinelle,243
ELENG,221A,REC,Lin Syst Theory,Cory 299,W,900,959,cory,299
ELENG,226A,LEC,Random Process Syst,Cory 293,TR,930,1059,cory,293
ELENG,226A,DIS,Random Process Syst,Cory 293,W,900,959,cory,293
ELENG,227BT,LEC,Convex Optim,Moffitt Library 145,TR,930,1059,moffittlibrary,145
ELENG,227BT,DIS,Convex Optim,Cory 521,F,1000,1059,cory,521
ELENG,227BT,DIS,Convex Optim,Cory 521,T,1700,1759,cory,521
ELENG,230A,LEC,Ic Devices,Cory 521,TR,1530,1659,cory,521
ELENG,230A,DIS,Ic Devices,Cory 521,M,1000,1059,cory,521
ELENG,230A,DIS,Ic Devices,Stanley 179,W,1600,1659,stanley,179
ELENG,230C,LEC,Solid St Elec,Cory 289,TR,1400,1529,cory,289
ELENG,240A,LEC,Ana Integ Circ,Cory 247,MWF,1300,1359,cory,247
ELENG,240A,LAB,Ana Integ Circ,Cory 125,M,800,1059,cory,125
ELENG,240A,LAB,Ana Integ Circ,Cory 125,T,1700,1959,cory,125
ELENG,240A,DIS,Ana Integ Circ,Wurster 101,M,1500,1559,wurster,101
ELENG,240A,DIS,Ana Integ Circ,Dwinelle 229,M,1600,1659,dwinelle,229
ELENG,244,LEC,Fun Algo Sys Design,Cory 540AB,MW,1430,1629,cory,540AB
ELENG,244,LEC,Fun Algo Sys Design,Cory 540AB,MW,1430,1629,cory,540AB
ELENG,247A,LEC,Microelectromec Sys,Cory 241,MWF,1300,1359,cory,241
ELENG,247A,DIS,Microelectromec Sys,Cory 293,T,1300,1359,cory,293
ELENG,247A,DIS,Microelectromec Sys,Cory 293,W,1200,1259,cory,293
ELENG,C249A,LEC,Intro Embedded,Etcheverry 3106,TR,1700,1829,etcheverry,3106
ELENG,C249A,LAB,Intro Embedded,Cory 204,W,1100,1359,cory,204
ELENG,C249A,LAB,Intro Embedded,Cory 204,R,1100,1359,cory,204
ELENG,C249A,LAB,Intro Embedded,Cory 204,W,1400,1659,cory,204
ELENG,C249A,LAB,Intro Embedded,Cory 204,R,1400,1659,cory,204
ELENG,C249A,LAB,Intro Embedded,Cory 204,T,1100,1359,cory,204
ELENG,C261,LEC,Med Img Sig & S,Latimer 102,TR,1400,1529,latimer,102
ELENG,C261,DIS,Med Img Sig & S,Dwinelle 209,W,1600,1659,dwinelle,209
ELENG,290B,LEC,Solid State Devices,Cory 299,TR,1100,1229,cory,299
ELENG,290C,LEC,Circuit Design,Cory 531,W,1100,1259,cory,531
ELENG,290P,LEC,Bioelectronics: Brain-Machine Interface System,Cory 521,W,1100,1259,cory,521
ELENG,298,LEC,"Gr Stu, Sem, Gr Res",Cory 521,F,1300,1359,cory,521
ELENG,375,SEM,Teaching Elec Eng,Cory 540AB,R,1700,1959,cory,540AB
ENERES,C200,LEC,"Energy, Society",Stanley 105,TR,1400,1529,stanley,105
ENERES,C200,DIS,"Energy, Society",Etcheverry 3113,T,1100,1159,etcheverry,3113
ENERES,C200,DIS,"Energy, Society",Moffitt Library 103,W,1600,1659,moffittlibrary,103
ENERES,C200,DIS,"Energy, Society",Genetics & Plant Bio 107,W,1600,1659,genetics&plantbio,107
ENERES,C200,DIS,"Energy, Society",Etcheverry 3109,M,1200,1259,etcheverry,3109
ENERES,C200,DIS,"Energy, Society",Cory 289,M,1300,1359,cory,289
ENERES,201,LEC,"Interd Anal Ene,Res",Dwinelle 204,M,1000,1159,dwinelle,204
ENERES,C202,LEC,Mod Ec Meteor Phen,Kroeber 238,TR,1100,1229,kroeber,238
ENERES,C221,DIS,Climatechangeenergy,Wellman 311,M,1100,1159,wellman,311
ENERES,254,LEC,Elec Power Systems,Hearst Field Annex B5,TR,930,1059,hearstfieldannex,B5
ENERES,273,LEC,Soc Sci Meths,Kroeber 238,TR,1230,1359,kroeber,238
ENERES,280,LEC,Energy Economics,Barrows 155,TR,1100,1229,barrows,155
ENERES,290,SEM,Erg Seminar: Climate Change Economics,Barrows 140,M,1400,1559,barrows,140
ENERES,290,SEM,Erg Seminar,Wurster 104,TR,1230,1359,wurster,104
ENERES,290,SEM,Erg Seminar,Wurster 104,TR,1230,1359,wurster,104
ENERES,292A,LEC,Tools Of The Trade,Dwinelle 211,M,1400,1559,dwinelle,211
ENERES,292C,SEM,Master'S Project,Barrows 50,MW,900,959,barrows,50
ENERES,292C,SEM,Master'S Project,Barrows 50,MW,900,959,barrows,50
ENERES,295,COL,Special Topics,Barrows 126,W,1600,1729,barrows,126
ENERES,296,IND,Doctoral Seminar,Barrows 323,W,1330,1529,barrows,323
ENGIN,271,LEC,Eng Leadership I,Bechtel 210,F,1000,1129,bechtel,210
ENGIN,295,LEC,M Eng Capstone Int,Blum 330,M,1100,1159,blum,330
ENGIN,295,LEC,M Eng Capstone Int,Blum 330,M,1300,1359,blum,330
ENGIN,295,LEC,M Eng Capstone Int,Blum 330,T,1730,1829,blum,330
ENGIN,295,LEC,M Eng Capstone Int,Blum 330,W,1100,1159,blum,330
ENGIN,295,LEC,M Eng Capstone Int,Blum 330,W,1300,1359,blum,330
ENGIN,295,LEC,M Eng Capstone Int,Blum 330,R,1700,1759,blum,330
ENGIN,295,LEC,M Eng Capstone Int,Blum 330,F,1200,1259,blum,330
ENGIN,295,LEC,M Eng Capstone Int,Blum 330,F,1330,1429,blum,330
ENGLISH,203,LEC,Graduate Readings,Mulford 106,TR,1230,1359,mulford,106
ENGLISH,203,LEC,Graduate Readings,Dwinelle 225,W,1500,1759,dwinelle,225
ENGLISH,217,LEC,Shakespeare,Barrows 186,TR,1400,1529,barrows,186
ENGLISH,250,SEM,Research Seminars,Mulford 107,M,1500,1759,mulford,107
ENGLISH,250,SEM,Research Seminars,Barrows 129,T,1530,1829,barrows,129
ENGLISH,250,SEM,Research Seminars,Barrows 186,R,1530,1829,barrows,186
ENVDES,201,SEM,Urb Places Adv Std,Wurster 401,MW,1400,1759,wurster,401
ENVDES,251,SEM,Urban Design Method,Wurster 106,F,1300,1359,wurster,106
ENVDES,251,SEM,Urban Design Method,Wurster 106,F,1400,1559,wurster,106
ENVDES,298,GRP,Env Des Group Study,Wurster 112,T,1900,2159,wurster,112
EPS,220,LEC,Adv Concpt Min Phys,McCone 401,R,1000,1159,mccone,401
EPS,225,LEC,High-Pressure Res,McCone 401,T,1300,1359,mccone,401
EPS,230,LEC,Radiation & Climate,McCone 55A,TR,1400,1529,mccone,55A
EPS,236,LEC,Geol Fluid Mech,McCone 401,MW,1330,1459,mccone,401
EPS,236,LAB,Geol Fluid Mech,McCone 401,MW,1500,1629,mccone,401
EPS,250,SEM,Adv Earth/Envir Sci,McCone 265,M,1200,1359,mccone,265
EPS,254,LEC,Adv Topics Seism,McCone 265,T,1600,1729,mccone,265
EPS,255,COL,Adv Topics In Eps,McCone 141,R,1530,1659,mccone,141
EPS,256,DIS,Earthquake Of Week,McCone 220,M,1300,1359,mccone,220
EPS,260,LEC,Res In Earth Sci,McCone 325,M,1600,1729,mccone,325
EPS,290,LEC,Seminar,McCone 404,W,1500,1659,mccone,404
EPS,290,LEC,Seminar,McCone 401,R,1300,1459,mccone,401
EPS,290,LEC,Seminar,McCone 220,R,1400,1559,mccone,220
EPS,290,LEC,Seminar,McCone 265,M,1400,1559,mccone,265
EPS,290,LEC,Seminar,McCone 401,M,1200,1329,mccone,401
EPS,290,LEC,Seminar,McCone 401,T,1400,1559,mccone,401
EPS,290,LEC,Seminar,McCone 401,M,1100,1159,mccone,401
EPS,290,LEC,Seminar,McCone 404,F,1400,1559,mccone,404
EPS,290,LEC,Seminar,McCone 220,R,1230,1359,mccone,220
EPS,290,LEC,Seminar,McCone 220,R,1230,1359,mccone,220
EPS,290,LEC,Seminar,Off Campus,W,1500,1559,off,Campus
EPS,290,LEC,Seminar,McCone 265,TR,1430,1559,mccone,265
EPS,298,IND,Dir Grp Study Grad,McCone 325,F,1300,1429,mccone,325
EPS,375,DIS,Prof Prep: Sup Teac,McCone 401,R,1400,1559,mccone,401
ESPM,201C,SEM,Environmental Forum,Mulford 103,R,900,1059,mulford,103
ESPM,201S,COL,Espm Colloquium,Mulford 132,R,1200,1259,mulford,132
ESPM,C204,SEM,Behavior Review,Valley Life Sciences 3101,R,930,1059,valleylifesciences,3101
ESPM,C204,SEM,Behavior Review,Valley Life Sciences 3101,R,930,1059,valleylifesciences,3101
ESPM,C205,LEC,Quantitative Method,Mulford 103,W,1400,1559,mulford,103
ESPM,209,SEM,Pathogen Ecology,Hilgard 112,M,1000,1059,hilgard,112
ESPM,C211,LEC,Mod Ec Meteor Phen,Kroeber 238,TR,1100,1229,kroeber,238
ESPM,217,LEC,Political Economy,Giannini 332,W,1500,1759,giannini,332
ESPM,C220,LEC,Stable Isotope Ecol,Valley Life Sciences 1140,R,1000,1259,valleylifesciences,1140
ESPM,C225,SEM,Isotopics,Valley Life Sciences 5053,W,1500,1659,valleylifesciences,5053
ESPM,230,LEC,Soc Of Agriculture,Mulford 103,T,1300,1559,mulford,103
ESPM,C252,SEM,Topics In Sts,Stephens 470,T,1600,1759,stephens,470
ESPM,258,LEC,Race Sci Res Policy,Barrows 78,F,1400,1659,barrows,78
ESPM,261,LEC,Sus&Society,Haviland 214,W,1000,1159,haviland,214
ESPM,265,LEC,Fire Ecology Sem,Wellman 410,M,1200,1359,wellman,410
ESPM,268,SEM,Range Ecology,Hilgard 10,R,1300,1559,hilgard,10
ESPM,C273,SEM,Sts Research Sem,Hilgard 112,W,1000,1159,hilgard,112
ESPM,277,LEC,Adv Topics Cons Bio,Mulford 230,R,1400,1659,mulford,230
ESPM,277,DIS,Adv Topics Cons Bio,Haviland 214,T,1400,1559,haviland,214
ESPM,281,LEC,Wildlife Mgmt Sem,Hilgard 112,T,1530,1729,hilgard,112
ESPM,290,SEM,Special Topics Espm,Mulford 103,T,1400,1529,mulford,103
ESPM,290,SEM,Special Topics Espm,Hilgard 251C,T,1300,1559,hilgard,251C
ESPM,290,SEM,Special Topics Espm,Valley Life Sciences 5053,T,1600,1659,valleylifesciences,5053
ESPM,290,SEM,Special Topics Espm,Hilgard 112,T,1300,1459,hilgard,112
ESPM,290,SEM,Special Topics Espm,Hilgard 112,W,1400,1559,hilgard,112
ESPM,290,SEM,Special Topics Espm,Mulford 103,F,1300,1459,mulford,103
ESPM,290,SEM,Special Topics Espm,Mulford 103,R,1300,1429,mulford,103
ESPM,290,SEM,Special Topics Espm,Mulford 103,R,1600,1659,mulford,103
ESPM,290,SEM,Special Topics Espm,Mulford 132,R,1530,1729,mulford,132
ESPM,290,SEM,Special Topics Espm,Mulford 103,R,1300,1429,mulford,103
ESPM,298,GRP,Direct Group Study,Wellman 210,T,1400,1759,wellman,210
ESPM,298,GRP,Direct Group Study,Mulford 103,F,1200,1259,mulford,103
ESPM,298,GRP,Direct Group Study,Hilgard 251C,W,1400,1559,hilgard,251C
ETHSTD,202,SEM,Cultural Texts,Barrows 180,F,1400,1659,barrows,180
ETHSTD,203,SEM,Soc Structures,Barrows 115,T,1700,1959,barrows,115
ETHSTD,250,SEM,Research Seminar: Global Family Making,Barrows 115,T,1400,1659,barrows,115
ETHSTD,250,SEM,"Research Seminar: Race, Space, & Governmentality",Barrows 186,W,1400,1659,barrows,186
ETHSTD,C375,SEM,Critical Pedagogy,Dwinelle 189,W,1400,1659,dwinelle,189
EUST,201,SEM,Europe-Institutions,Boalt 141,T,1000,1240,boalt,141
FILM,200,SEM,Grad Film Theory,Dwinelle 226,R,1600,1859,dwinelle,226
FILM,203,SEM,Film Proseminar,Dwinelle 226,R,1000,1259,dwinelle,226
FILM,240,LEC,Grad Topics In Film,Dwinelle 226,M,1300,1759,dwinelle,226
FOLKLOR,C262A,SEM,Traditionalities,Latimer 121,W,1200,1359,latimer,121
FRENCH,200,SEM,Proseminar,Dwinelle 4226,F,1300,1359,dwinelle,4226
FRENCH,211A,SEM,Reading Old Fr,Dwinelle 4226,M,1300,1559,dwinelle,4226
FRENCH,245A,SEM,Early Modern Stdys,Dwinelle 4226,R,1400,1659,dwinelle,4226
GEOG,200A,SEM,Geographic Thought,Evans 4,W,1400,1659,evans,4
GEOG,200A,SEM,Geographic Thought,Evans 4,W,1400,1659,evans,4
GEOG,203,SEM,Nature And Culture,McCone 575,R,1300,1600,mccone,575
GEOG,279,LEC,Statistics Data Anl,McCone 535,TR,900,1030,mccone,535
GEOG,295,COL,Colloquium,McCone 575,W,1530,1659,mccone,575
GERMAN,204,SEM,Compact Seminar,Dwinelle 282,F,1300,1559,dwinelle,282
GERMAN,207,SEM,Read Ger Lit Text,Dwinelle 282,R,1500,1900,dwinelle,282
GERMAN,255,SEM,Interpret Of Poetry,Dwinelle 106,M,1600,1859,dwinelle,106
GERMAN,265,LEC,Film Theory,Evans 65,M,1300,1800,evans,65
GERMAN,265,TUT,Film Theory,Dwinelle 104,M,1600,1659,dwinelle,104
GERMAN,270,SEM,Hist German Lang,Dwinelle 282,T,1100,1259,dwinelle,282
GERMAN,282,LEC,Old Saxon,Dwinelle 282,T,1400,1559,dwinelle,282
GERMAN,293,SEM,German Semantics,Dwinelle 282,M,1600,1759,dwinelle,282
GERMAN,375A,SEM,Language Pedagogy I,Dwinelle 282,W,1600,1759,dwinelle,282
GWS,210,SEM,Adv Interdiscipl St,Barrows 50,T,2000,2059,barrows,50
GWS,210,SEM,Adv Interdiscipl St,Barrows 186,W,1700,1759,barrows,186
GWS,236,LEC,Diaspo Bor Trans Id,Dwinelle 279,T,1700,1959,dwinelle,279
HEBREW,298,SEM,Seminar,Barrows 8B,W,1500,1759,barrows,8B
HINURD,221,LEC,Hindi Literature,Dwinelle 210,M,1500,1759,dwinelle,210
HINURD,221,DIS,Hindi Literature,Dwinelle 104,M,1800,1859,dwinelle,104
HISTART,200,SEM,Graduate Proseminar,Doe Library 308B,W,1400,1659,doelibrary,308B
HISTART,203,SEM,Material Culture: Mellon,Doe Library 308B,W,900,1159,doelibrary,308B
HISTART,203,SEM,Material Culture: Mellon,Doe Library 308B,W,900,1159,doelibrary,308B
HISTART,234,SEM,Sem: Japanese Art,Doe Library 308B,T,1400,1659,doelibrary,308B
HISTART,260,SEM,Sem: Renaissance,Doe Library 308B,M,900,1159,doelibrary,308B
HISTART,290,SEM,Spec Topic Art Hist: Bodily Otherness,Doe Library 308B,M,1400,1659,doelibrary,308B
HISTART,290,SEM,Spec Topic Art Hist: Bodily Otherness,Doe Library 308B,M,1400,1659,doelibrary,308B
HISTART,375,SEM,Hist Art Pedagogy,Doe Library 425,W,1600,1759,doelibrary,425
HISTORY,C250,SEM,Topics In Sts,Stephens 470,T,1600,1759,stephens,470
HISTORY,C251,SEM,Sts Research Sem,Hilgard 112,W,1000,1159,hilgard,112
HISTORY,275B,SEM,Survey-Europe,Dwinelle 175,R,1500,1759,dwinelle,175
HISTORY,275D,SEM,Survey-Us,Dwinelle 2303,M,1400,1659,dwinelle,2303
HISTORY,275F,SEM,Survey-Asia,Dwinelle 2303,W,1200,1359,dwinelle,2303
HISTORY,280A,SEM,Adv Studies-Ancient,Dwinelle 2231,R,1400,1559,dwinelle,2231
HISTORY,280B,SEM,Adv Studies-Europe,Dwinelle 3104,M,1000,1159,dwinelle,3104
HISTORY,280B,SEM,Adv Studies-Europe,Dwinelle 3104,T,1400,1559,dwinelle,3104
HISTORY,280D,SEM,Adv Studies-U.S.,Dwinelle 2303,R,1400,1559,dwinelle,2303
HISTORY,280D,SEM,Adv Studies-U.S.,2240 Piedmont 102,M,900,1159,2240piedmont,102
HISTORY,280F,SEM,Adv Studies-Asia,Dwinelle 2231,F,1000,1159,dwinelle,2231
HISTORY,280F,SEM,Adv Studies-Asia,Dwinelle 2231,F,1000,1159,dwinelle,2231
HISTORY,283,SEM,Hist Meth Theory,Dwinelle 3104,W,1400,1659,dwinelle,3104
HISTORY,290,COL,Hist Colloquium,Stephens 470,R,1600,1759,stephens,470
IAS,207,LEC,Inter Macro Theory,Valley Life Sciences 2060,MW,1830,1959,valleylifesciences,2060
IAS,207,DIS,Inter Macro Theory,Dwinelle 246,M,1400,1459,dwinelle,246
IAS,207,DIS,Inter Macro Theory,Dwinelle 83,M,1500,1559,dwinelle,83
IAS,207,DIS,Inter Macro Theory,Barrows 175,M,900,959,barrows,175
IAS,207,DIS,Inter Macro Theory,Barrows 155,W,900,959,barrows,155
IAS,375,LEC,Teaching In Ias,Stephens 103,T,900,959,stephens,103
INDENG,222,LEC,Financial Eng Sys I,Etcheverry 3109,TR,1400,1529,etcheverry,3109
INDENG,222,DIS,Financial Eng Sys I,Genetics & Plant Bio 107,T,1600,1659,genetics&plantbio,107
INDENG,240,LEC,Optimization Analyt,McLaughlin 203,T,1400,1659,mclaughlin,203
INDENG,241,LEC,Risk Modeling Simul,McLaughlin 203,R,900,1159,mclaughlin,203
INDENG,250,LEC,Prod & Log Models,Etcheverry 3109,TR,930,1059,etcheverry,3109
INDENG,262A,LEC,Math Programming I,Etcheverry 3108,TR,1230,1359,etcheverry,3108
INDENG,262A,DIS,Math Programming I,Etcheverry 3106,F,900,959,etcheverry,3106
INDENG,263A,LEC,Appl'D Stoch Proc I,Etcheverry 3111,TR,1100,1229,etcheverry,3111
INDENG,263A,DIS,Appl'D Stoch Proc I,Etcheverry 3111,F,1200,1259,etcheverry,3111
INDENG,266,LEC,Ntwk Flws & Grps,Etcheverry 3119,MWF,1300,1359,etcheverry,3119
INDENG,290,LEC,Special Topics Ieor,Cory 237,T,1530,1659,cory,237
INDENG,298,COL,"Grp Stud, Sem, Res",Etcheverry 3108,M,1500,1659,etcheverry,3108
INDENG,298,COL,"Grp Stud, Sem, Res",Blum 330,W,1200,1329,blum,330
INFO,202,LEC,Info Org/Retrieval,South Hall 202,MW,900,1029,southhall,202
INFO,202,LEC,Info Org/Retrieval,South Hall 202,MW,900,1029,southhall,202
INFO,202,DIS,Info Org/Retrieval,South Hall 202,W,1300,1359,southhall,202
INFO,202,DIS,Info Org/Retrieval,South Hall 107,W,1300,1359,southhall,107
INFO,202,DIS,Info Org/Retrieval,South Hall 205,W,1400,1459,southhall,205
INFO,202,DIS,Info Org/Retrieval,South Hall 107,W,1400,1459,southhall,107
INFO,206,LEC,Distrib Comp Applic,South Hall 210,TR,900,1029,southhall,210
INFO,206,LAB,Distrib Comp Applic,South Hall 202,W,1200,1300,southhall,202
INFO,225,LEC,Managing Info Cos,South Hall 210,F,900,1159,southhall,210
INFO,256,LEC,Appl Nat Lang Proc,South Hall 210,MW,1030,1159,southhall,210
INFO,272,LEC,Qual Res Methods,South Hall 210,TR,1030,1159,southhall,210
INFO,290,LEC,Special Topics-Info,South Hall 205,TR,1400,1529,southhall,205
